epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,18792,0.94345,0.86464,1.14761,0.84169,0.80673,0.86651,0.65057,0.82539,0.66298,1.03267,0.005842,0.005842,0.005842
44,19233.5,0.94075,0.86771,1.14476,0.84307,0.8029,0.86457,0.6488,0.8249,0.65932,1.03405,0.005743,0.005743,0.005743
45,19672.5,0.94292,0.86245,1.14732,0.84169,0.81264,0.86702,0.64954,0.82481,0.65485,1.03535,0.005644,0.005644,0.005644
46,20112.4,0.93872,0.85276,1.14559,0.84179,0.8014,0.86562,0.6517,0.82724,0.65324,1.03709,0.005545,0.005545,0.005545
47,20547.3,0.93295,0.85171,1.1379,0.83498,0.81852,0.86949,0.65255,0.8247,0.65335,1.031,0.005446,0.005446,0.005446
48,20990.7,0.92849,0.84548,1.13717,0.85237,0.79993,0.86853,0.65414,0.82202,0.64939,1.0282,0.005347,0.005347,0.005347
49,21440.7,0.92528,0.8425,1.13734,0.84668,0.80699,0.86854,0.65664,0.81986,0.64535,1.02491,0.005248,0.005248,0.005248
50,21881.4,0.92451,0.83588,1.1357,0.85708,0.80662,0.87099,0.65557,0.82465,0.6429,1.03017,0.005149,0.005149,0.005149
51,22319.8,0.9144,0.83114,1.13141,0.85257,0.80588,0.87201,0.65617,0.81832,0.64124,1.02879,0.00505,0.00505,0.00505
52,22758.2,0.91381,0.83122,1.13178,0.86238,0.79955,0.87176,0.65832,0.81373,0.64122,1.02629,0.004951,0.004951,0.004951
53,23208,0.91623,0.83392,1.13243,0.85775,0.80503,0.87428,0.65908,0.80734,0.63876,1.02208,0.004852,0.004852,0.004852
54,23645.9,0.9018,0.81592,1.12458,0.86405,0.79892,0.87212,0.65838,0.80972,0.63887,1.02333,0.004753,0.004753,0.004753
55,24094,0.91026,0.8166,1.12501,0.85743,0.80293,0.87304,0.66004,0.80909,0.63866,1.02084,0.004654,0.004654,0.004654
56,24541,0.9094,0.815,1.12826,0.86698,0.79745,0.87358,0.66302,0.80637,0.63521,1.02021,0.004555,0.004555,0.004555
57,24977.1,0.90001,0.8086,1.12068,0.86112,0.8029,0.87323,0.66228,0.80477,0.63458,1.01968,0.004456,0.004456,0.004456
58,25417.6,0.89006,0.80376,1.11618,0.8626,0.80078,0.8742,0.66391,0.79856,0.63225,1.01528,0.004357,0.004357,0.004357
59,25868.3,0.89556,0.80417,1.11741,0.85551,0.80885,0.8734,0.66486,0.79683,0.63233,1.0138,0.004258,0.004258,0.004258
60,26317.4,0.88769,0.79997,1.11547,0.86244,0.80439,0.87635,0.66727,0.79389,0.63005,1.01147,0.004159,0.004159,0.004159
61,26755.1,0.89307,0.79405,1.11317,0.8615,0.80499,0.87722,0.66842,0.79277,0.62614,1.01079,0.00406,0.00406,0.00406
62,27204.9,0.88658,0.78754,1.10972,0.86277,0.80663,0.87743,0.6685,0.79095,0.62673,1.00923,0.003961,0.003961,0.003961
63,27655.7,0.87886,0.78734,1.10974,0.86566,0.80755,0.87885,0.66937,0.78824,0.62553,1.00744,0.003862,0.003862,0.003862
64,28088.8,0.86888,0.7747,1.10423,0.85912,0.8096,0.87866,0.67026,0.78614,0.62352,1.00627,0.003763,0.003763,0.003763
65,28531.3,0.86973,0.7766,1.10194,0.86425,0.80501,0.87872,0.67033,0.78528,0.62294,1.00601,0.003664,0.003664,0.003664
66,28974.8,0.8711,0.77863,1.10628,0.85877,0.80885,0.87883,0.67202,0.7833,0.62192,1.00436,0.003565,0.003565,0.003565
67,29415.8,0.87023,0.77103,1.10288,0.86591,0.80213,0.87888,0.67188,0.78309,0.621,1.00407,0.003466,0.003466,0.003466
68,29858.7,0.86252,0.76226,1.0982,0.8669,0.80659,0.87853,0.67254,0.78257,0.62199,1.00366,0.003367,0.003367,0.003367
69,30298.1,0.8608,0.76982,1.09896,0.86854,0.80476,0.87799,0.67195,0.78348,0.62057,1.00451,0.003268,0.003268,0.003268
70,30737.4,0.86048,0.76095,1.09857,0.87085,0.80241,0.87874,0.67231,0.78396,0.61889,1.00487,0.003169,0.003169,0.003169
71,31176.4,0.86031,0.76608,1.09824,0.86948,0.80141,0.87879,0.67236,0.78491,0.61736,1.00605,0.00307,0.00307,0.00307
72,31618.6,0.8474,0.74594,1.09146,0.86271,0.80774,0.87865,0.67255,0.78553,0.61621,1.00682,0.002971,0.002971,0.002971
73,32068.5,0.84672,0.74531,1.09072,0.86168,0.80736,0.87849,0.67231,0.78543,0.6152,1.00648,0.002872,0.002872,0.002872
74,32515.6,0.84021,0.7466,1.08699,0.85842,0.81173,0.87889,0.67338,0.78488,0.6143,1.00601,0.002773,0.002773,0.002773
75,32953.6,0.84046,0.73485,1.08673,0.86206,0.8111,0.87966,0.67391,0.78453,0.61344,1.00585,0.002674,0.002674,0.002674
76,33400.8,0.8364,0.73554,1.08523,0.85843,0.81406,0.87987,0.67441,0.78494,0.61259,1.00656,0.002575,0.002575,0.002575
77,33837.5,0.83784,0.73395,1.08542,0.86148,0.81257,0.88044,0.6747,0.78588,0.61154,1.00732,0.002476,0.002476,0.002476
78,34280.8,0.82814,0.72571,1.07967,0.86099,0.81307,0.8802,0.67438,0.78622,0.61138,1.00749,0.002377,0.002377,0.002377
79,34715,0.82268,0.72356,1.07893,0.86551,0.81135,0.88063,0.67495,0.78598,0.61118,1.00729,0.002278,0.002278,0.002278
80,35158.5,0.83165,0.72238,1.08077,0.86719,0.8086,0.88063,0.67467,0.78509,0.61103,1.00653,0.002179,0.002179,0.002179
81,35591.8,0.82683,0.7218,1.07966,0.86686,0.80848,0.88071,0.67449,0.78456,0.61,1.00641,0.00208,0.00208,0.00208
82,36041.7,0.82195,0.71002,1.076,0.86625,0.8117,0.88089,0.67509,0.78397,0.6094,1.00623,0.001981,0.001981,0.001981
83,36482.7,0.80556,0.69912,1.06864,0.86482,0.81369,0.88127,0.67562,0.78328,0.60855,1.00596,0.001882,0.001882,0.001882
84,36920.4,0.81148,0.70243,1.07038,0.86489,0.81257,0.88104,0.67579,0.78349,0.60817,1.00575,0.001783,0.001783,0.001783
85,37359.5,0.81236,0.70054,1.06925,0.86408,0.81257,0.88089,0.67633,0.78328,0.60804,1.00567,0.001684,0.001684,0.001684
86,37793.9,0.80531,0.69353,1.06566,0.86351,0.81172,0.8806,0.67714,0.78311,0.60769,1.00568,0.001585,0.001585,0.001585
87,38245.2,0.7999,0.68735,1.06237,0.86055,0.81369,0.88139,0.67695,0.78272,0.60708,1.0056,0.001486,0.001486,0.001486
88,38691.2,0.79556,0.68628,1.06667,0.86187,0.81294,0.88143,0.67708,0.78271,0.60647,1.00573,0.001387,0.001387,0.001387
89,39122.3,0.7981,0.68697,1.06425,0.86371,0.81071,0.88168,0.67777,0.78229,0.60644,1.00534,0.001288,0.001288,0.001288
90,39530.9,0.79679,0.67992,1.06215,0.8601,0.81396,0.88195,0.67752,0.78172,0.60646,1.00493,0.001189,0.001189,0.001189
91,39981.4,0.71248,0.54188,0.99582,0.86045,0.81331,0.88089,0.67704,0.78151,0.60636,1.00504,0.00109,0.00109,0.00109
92,40535.8,0.70282,0.53551,0.98909,0.8612,0.81257,0.88035,0.6775,0.78151,0.60578,1.00502,0.000991,0.000991,0.000991
93,40971.3,0.6946,0.52335,0.98387,0.85956,0.81482,0.88013,0.67684,0.78147,0.60577,1.00521,0.000892,0.000892,0.000892
94,41433,0.69565,0.51788,0.98426,0.85704,0.81554,0.8801,0.67721,0.78095,0.60547,1.00493,0.000793,0.000793,0.000793
95,41891.6,0.68683,0.5158,0.98199,0.85902,0.81629,0.88,0.67726,0.78098,0.60507,1.00492,0.000694,0.000694,0.000694
96,42360.6,0.68136,0.50633,0.97655,0.85748,0.81666,0.87986,0.67705,0.78038,0.60492,1.00465,0.000595,0.000595,0.000595
97,42824,0.67745,0.50129,0.97393,0.8549,0.81945,0.87977,0.67619,0.78044,0.60454,1.0048,0.000496,0.000496,0.000496
98,43179.2,0.66989,0.49747,0.97338,0.85334,0.82001,0.87959,0.677,0.78017,0.60452,1.00491,0.000397,0.000397,0.000397
99,43542,0.66782,0.49326,0.97174,0.85144,0.82149,0.87938,0.67645,0.78036,0.60445,1.00511,0.000298,0.000298,0.000298
100,43901.8,0.66609,0.48884,0.966,0.85044,0.82257,0.87916,0.67689,0.78021,0.6044,1.00518,0.000199,0.000199,0.000199
