epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,7539.31,1.04039,0.9962,1.20852,0.80851,0.77075,0.83556,0.61262,0.88071,0.76747,1.07575,0.007624,0.007624,0.007624
26,7841.84,1.03556,0.98504,1.20525,0.82219,0.76998,0.84265,0.62341,0.87564,0.75302,1.07343,0.007525,0.007525,0.007525
27,8145.24,1.0346,0.97818,1.20377,0.8249,0.78029,0.84713,0.62753,0.86809,0.73175,1.07444,0.007426,0.007426,0.007426
28,8450.28,1.02413,0.96907,1.1997,0.8412,0.77114,0.8475,0.62553,0.87492,0.73904,1.07541,0.007327,0.007327,0.007327
29,8744.57,1.02108,0.95543,1.19113,0.84212,0.76455,0.84878,0.62956,0.86378,0.73221,1.06429,0.007228,0.007228,0.007228
30,9046.42,1.01184,0.96032,1.18995,0.83112,0.77502,0.84678,0.6289,0.85888,0.72492,1.06359,0.007129,0.007129,0.007129
31,9342.98,0.9986,0.94164,1.18197,0.83495,0.7789,0.85194,0.62987,0.86078,0.72036,1.0587,0.00703,0.00703,0.00703
32,9643.71,1.00191,0.93807,1.18784,0.83271,0.77541,0.85529,0.6372,0.84424,0.71318,1.05224,0.006931,0.006931,0.006931
33,9944.57,0.99536,0.93013,1.1823,0.84518,0.76881,0.85837,0.6417,0.83987,0.70316,1.05517,0.006832,0.006832,0.006832
34,10245.2,0.9913,0.92988,1.17618,0.84905,0.78112,0.8596,0.64535,0.82847,0.69645,1.04269,0.006733,0.006733,0.006733
35,10548.1,0.9799,0.91609,1.17149,0.84262,0.78506,0.85716,0.64159,0.83203,0.70142,1.04633,0.006634,0.006634,0.006634
36,10843.4,0.98594,0.91801,1.16955,0.85348,0.78123,0.86123,0.64473,0.83288,0.68368,1.04716,0.006535,0.006535,0.006535
37,11142,0.97235,0.90548,1.16616,0.83637,0.78317,0.86224,0.64865,0.82629,0.68511,1.04284,0.006436,0.006436,0.006436
38,11451,0.97143,0.90557,1.16437,0.86565,0.76981,0.86439,0.65011,0.82539,0.67772,1.04875,0.006337,0.006337,0.006337
39,11750.6,0.97043,0.89833,1.16847,0.86292,0.76671,0.86123,0.65217,0.82369,0.67473,1.03815,0.006238,0.006238,0.006238
40,12049,0.96718,0.89387,1.16366,0.82947,0.79907,0.86389,0.65276,0.81522,0.67283,1.03799,0.006139,0.006139,0.006139
41,12352,0.9653,0.88646,1.1633,0.83083,0.80772,0.86669,0.656,0.80991,0.67196,1.03125,0.00604,0.00604,0.00604
42,12651.2,0.95641,0.88883,1.15739,0.84574,0.7917,0.86986,0.65707,0.80813,0.65866,1.0317,0.005941,0.005941,0.005941
43,12958.1,0.95319,0.88161,1.15083,0.84036,0.79519,0.86787,0.65577,0.8145,0.6549,1.03824,0.005842,0.005842,0.005842
44,13253.2,0.94537,0.88347,1.15172,0.82978,0.81109,0.86767,0.6611,0.80088,0.65371,1.02891,0.005743,0.005743,0.005743
45,13554.8,0.94966,0.8756,1.15036,0.84227,0.80101,0.86998,0.65857,0.80587,0.64437,1.03248,0.005644,0.005644,0.005644
46,13858.2,0.94064,0.87267,1.1519,0.84974,0.79092,0.86939,0.66037,0.79852,0.64788,1.02592,0.005545,0.005545,0.005545
47,14156.4,0.94705,0.86647,1.1498,0.84999,0.79829,0.86972,0.65972,0.79675,0.64748,1.02633,0.005446,0.005446,0.005446
48,14467,0.93723,0.85787,1.14341,0.84405,0.80217,0.87082,0.6651,0.79766,0.63765,1.03004,0.005347,0.005347,0.005347
49,14773.5,0.9354,0.8575,1.1445,0.84659,0.80489,0.87461,0.66543,0.79489,0.63512,1.02533,0.005248,0.005248,0.005248
50,15077,0.93824,0.85018,1.13757,0.85156,0.80178,0.874,0.66713,0.79083,0.63724,1.02742,0.005149,0.005149,0.005149
51,15378.8,0.9234,0.84682,1.13946,0.84794,0.8014,0.87258,0.66656,0.78915,0.63587,1.02455,0.00505,0.00505,0.00505
52,15684.1,0.92351,0.84164,1.14024,0.84574,0.80644,0.87553,0.67071,0.78119,0.63593,1.01776,0.004951,0.004951,0.004951
53,15987.4,0.9291,0.84556,1.14062,0.84832,0.80706,0.87607,0.67162,0.77703,0.62903,1.01552,0.004852,0.004852,0.004852
54,16293,0.91741,0.8434,1.13333,0.84497,0.80721,0.87596,0.67298,0.77561,0.62858,1.01333,0.004753,0.004753,0.004753
55,16597.7,0.90904,0.83752,1.13369,0.84845,0.81,0.87622,0.67305,0.7744,0.62598,1.01141,0.004654,0.004654,0.004654
56,16898.2,0.9109,0.82455,1.12965,0.85573,0.81109,0.8787,0.67536,0.77917,0.62325,1.01422,0.004555,0.004555,0.004555
57,17200.8,0.90373,0.82861,1.12594,0.85184,0.80799,0.87983,0.67608,0.77642,0.61518,1.01436,0.004456,0.004456,0.004456
58,17503.3,0.90983,0.82312,1.13051,0.85324,0.80993,0.87939,0.67556,0.77439,0.61768,1.01087,0.004357,0.004357,0.004357
59,17800.9,0.90655,0.82752,1.12995,0.85888,0.80502,0.8791,0.67689,0.77283,0.61891,1.01024,0.004258,0.004258,0.004258
60,18108.1,0.90211,0.81867,1.12693,0.85904,0.80376,0.87822,0.67813,0.77154,0.61731,1.01236,0.004159,0.004159,0.004159
61,18416.8,0.89522,0.80566,1.12064,0.84198,0.81847,0.87953,0.68057,0.76694,0.61121,1.00876,0.00406,0.00406,0.00406
62,18711.6,0.89135,0.80951,1.11987,0.84762,0.80954,0.8802,0.68099,0.76223,0.60678,1.00782,0.003961,0.003961,0.003961
63,19021.2,0.89114,0.80243,1.11785,0.8421,0.81924,0.88054,0.68186,0.76355,0.60473,1.00717,0.003862,0.003862,0.003862
64,19316,0.89567,0.80442,1.11573,0.8515,0.81184,0.88025,0.68116,0.76292,0.60337,1.00616,0.003763,0.003763,0.003763
65,19623.2,0.89298,0.79944,1.11661,0.84913,0.81651,0.88168,0.6831,0.76138,0.60177,1.0051,0.003664,0.003664,0.003664
66,19926.3,0.88171,0.79819,1.11183,0.85844,0.81109,0.88247,0.68275,0.76376,0.60262,1.00665,0.003565,0.003565,0.003565
67,20225.8,0.88361,0.78335,1.11458,0.86133,0.80799,0.88339,0.68325,0.76324,0.60047,1.007,0.003466,0.003466,0.003466
68,20530.9,0.8716,0.7754,1.10567,0.87004,0.80217,0.88355,0.68361,0.75948,0.59951,1.0035,0.003367,0.003367,0.003367
69,20833.8,0.86555,0.7771,1.10782,0.86008,0.80993,0.88398,0.68665,0.75626,0.59932,1.00071,0.003268,0.003268,0.003268
70,21139,0.8621,0.77014,1.1038,0.86396,0.81071,0.8842,0.68677,0.75693,0.59744,1.00048,0.003169,0.003169,0.003169
71,21439.4,0.86172,0.76818,1.09999,0.86718,0.80786,0.88447,0.68834,0.75533,0.59431,0.99924,0.00307,0.00307,0.00307
72,21746.3,0.8564,0.76105,1.09643,0.8619,0.80617,0.88494,0.68831,0.7521,0.59188,0.99699,0.002971,0.002971,0.002971
73,22046.1,0.85857,0.76251,1.09596,0.87575,0.79752,0.88457,0.68787,0.7517,0.59137,0.99646,0.002872,0.002872,0.002872
74,22358.9,0.85707,0.76094,1.09899,0.85325,0.81963,0.88447,0.68851,0.75014,0.58996,0.99548,0.002773,0.002773,0.002773
75,22663.2,0.85505,0.7582,1.09619,0.85257,0.81652,0.88416,0.68845,0.74811,0.58916,0.99402,0.002674,0.002674,0.002674
76,22973.5,0.84108,0.74905,1.09264,0.84484,0.82816,0.88456,0.6896,0.7484,0.58761,0.99371,0.002575,0.002575,0.002575
77,23283.9,0.84587,0.74705,1.08964,0.84325,0.83049,0.88511,0.68826,0.74701,0.58571,0.99309,0.002476,0.002476,0.002476
78,23583.3,0.84469,0.7427,1.08854,0.84427,0.83398,0.8848,0.68851,0.74814,0.58489,0.99334,0.002377,0.002377,0.002377
79,23893.8,0.83409,0.736,1.08846,0.84142,0.83786,0.88524,0.68955,0.74736,0.5849,0.99265,0.002278,0.002278,0.002278
80,24194.7,0.83244,0.73049,1.08256,0.84689,0.83592,0.88487,0.68901,0.74712,0.58425,0.99234,0.002179,0.002179,0.002179
81,24509.7,0.82697,0.72763,1.0811,0.84834,0.82883,0.88557,0.69016,0.74587,0.58416,0.99166,0.00208,0.00208,0.00208
82,24820.1,0.8222,0.72352,1.07704,0.84905,0.82971,0.88597,0.69013,0.74502,0.58339,0.99108,0.001981,0.001981,0.001981
83,25129,0.822,0.72504,1.07775,0.85075,0.82894,0.88576,0.69042,0.74535,0.58369,0.99151,0.001882,0.001882,0.001882
84,25440.5,0.8209,0.72228,1.07748,0.85185,0.82583,0.88547,0.6903,0.74531,0.5832,0.9918,0.001783,0.001783,0.001783
85,25745.3,0.81716,0.71631,1.07841,0.85461,0.82314,0.88682,0.69064,0.74489,0.58223,0.99207,0.001684,0.001684,0.001684
86,26054.5,0.81936,0.71518,1.07656,0.85493,0.82292,0.88658,0.69069,0.745,0.58287,0.99198,0.001585,0.001585,0.001585
87,26354.5,0.80586,0.70102,1.06831,0.85518,0.82312,0.88644,0.69139,0.74463,0.58209,0.99192,0.001486,0.001486,0.001486
88,26664.8,0.80009,0.69628,1.06905,0.85828,0.82157,0.88674,0.69082,0.74505,0.58248,0.99197,0.001387,0.001387,0.001387
89,26970.4,0.80943,0.70137,1.07346,0.85591,0.82196,0.88651,0.69155,0.74481,0.58232,0.99249,0.001288,0.001288,0.001288
90,27275.3,0.80146,0.69478,1.07019,0.85783,0.8204,0.88648,0.69151,0.74475,0.58222,0.99264,0.001189,0.001189,0.001189
91,27587.7,0.7249,0.56713,1.00607,0.85724,0.82002,0.88702,0.69164,0.74445,0.58212,0.99271,0.00109,0.00109,0.00109
92,27886.7,0.71177,0.54981,1.0014,0.86094,0.81691,0.88689,0.69083,0.74504,0.58105,0.99357,0.000991,0.000991,0.000991
93,28177.9,0.70806,0.54414,0.99312,0.86332,0.81341,0.88648,0.6909,0.74426,0.58075,0.993,0.000892,0.000892,0.000892
94,28473.3,0.70327,0.53816,0.99056,0.86548,0.81342,0.88707,0.69072,0.74458,0.58,0.99325,0.000793,0.000793,0.000793
95,28764.2,0.69737,0.53291,0.98766,0.86487,0.8142,0.88687,0.69073,0.745,0.5795,0.99318,0.000694,0.000694,0.000694
96,29052.4,0.69985,0.53109,0.99058,0.86569,0.81342,0.887,0.69093,0.74523,0.5795,0.99332,0.000595,0.000595,0.000595
97,29353.9,0.69357,0.52207,0.9886,0.86579,0.81326,0.88674,0.69123,0.74573,0.57931,0.99361,0.000496,0.000496,0.000496
98,29653.7,0.68759,0.51521,0.98246,0.8662,0.81363,0.88704,0.69122,0.74597,0.57914,0.99384,0.000397,0.000397,0.000397
99,29963.2,0.68075,0.5108,0.98176,0.86692,0.81363,0.88664,0.69153,0.74608,0.57941,0.99379,0.000298,0.000298,0.000298
100,30319.8,0.67507,0.50711,0.97758,0.8695,0.81157,0.88639,0.69133,0.74566,0.57972,0.9936,0.000199,0.000199,0.000199
