epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,11463.3,0.92202,0.84043,1.13632,0.86015,0.78491,0.87493,0.67555,0.77823,0.62715,1.01442,0.005842,0.005842,0.005842
44,11729.4,0.91203,0.82394,1.12606,0.834,0.81265,0.87679,0.67584,0.77182,0.62509,1.00894,0.005743,0.005743,0.005743
45,11997.8,0.91161,0.82207,1.12912,0.82985,0.81885,0.87868,0.67775,0.77079,0.62153,1.00987,0.005644,0.005644,0.005644
46,12262.4,0.90909,0.81798,1.12491,0.8341,0.81714,0.87861,0.67916,0.77278,0.6173,1.0096,0.005545,0.005545,0.005545
47,12527,0.90492,0.8124,1.12291,0.83531,0.81652,0.87795,0.67831,0.76971,0.61565,1.00659,0.005446,0.005446,0.005446
48,12792.8,0.90701,0.8169,1.12304,0.84311,0.80672,0.87696,0.67907,0.76682,0.61303,1.00533,0.005347,0.005347,0.005347
49,13061.9,0.89937,0.80396,1.11838,0.83762,0.81839,0.87906,0.68088,0.76416,0.61116,1.00401,0.005248,0.005248,0.005248
50,13327.7,0.89672,0.80498,1.11796,0.84115,0.81341,0.87866,0.68173,0.76151,0.60932,1.00215,0.005149,0.005149,0.005149
51,13592.1,0.89482,0.80557,1.11766,0.856,0.79791,0.87961,0.68184,0.75966,0.60834,1.00197,0.00505,0.00505,0.00505
52,13856.8,0.88325,0.79118,1.11083,0.86324,0.79441,0.87867,0.68354,0.75697,0.6089,0.99894,0.004951,0.004951,0.004951
53,14123.3,0.88791,0.78943,1.11052,0.86964,0.79209,0.87996,0.68429,0.75476,0.60742,0.99564,0.004852,0.004852,0.004852
54,14388.3,0.88162,0.788,1.10705,0.8777,0.78778,0.88031,0.68475,0.75332,0.60667,0.99496,0.004753,0.004753,0.004753
55,14658.2,0.87855,0.78354,1.10965,0.87401,0.7917,0.88217,0.6854,0.75304,0.60659,0.99562,0.004654,0.004654,0.004654
56,14923.5,0.88025,0.77458,1.10725,0.86287,0.80217,0.88295,0.68647,0.75386,0.60708,0.99614,0.004555,0.004555,0.004555
57,15188.9,0.8751,0.7775,1.10678,0.88149,0.78478,0.88332,0.68662,0.75424,0.60754,0.99564,0.004456,0.004456,0.004456
58,15453.8,0.86671,0.77033,1.10118,0.84769,0.81607,0.88316,0.6854,0.7542,0.60709,0.99631,0.004357,0.004357,0.004357
59,15718.1,0.86294,0.76907,1.09983,0.85162,0.81187,0.88313,0.68668,0.75278,0.60545,0.99622,0.004258,0.004258,0.004258
60,15983.2,0.8631,0.76459,1.10046,0.8597,0.80023,0.88262,0.68593,0.75185,0.60387,0.99597,0.004159,0.004159,0.004159
61,16251.6,0.85861,0.75546,1.09693,0.85341,0.8062,0.88254,0.68662,0.75219,0.60046,0.99718,0.00406,0.00406,0.00406
62,16516.5,0.85884,0.75522,1.0988,0.85476,0.80358,0.88235,0.68708,0.752,0.59818,0.99778,0.003961,0.003961,0.003961
1,401.373,1.00159,1.58027,1.17259,0.78888,0.72033,0.78649,0.54301,0.94711,1.1268,1.0989,0.00333165,0.00333165,0.00333165
2,800.013,1.12844,1.29535,1.24559,0.75032,0.67843,0.73619,0.47842,1.12596,1.11662,1.24355,0.006599,0.006599,0.006599
3,1195.43,1.2864,1.38702,1.35624,0.71225,0.6404,0.67718,0.39715,1.3646,1.26672,1.40643,0.00980035,0.00980035,0.00980035
4,1591.63,1.36151,1.42997,1.41268,0.74203,0.68115,0.71701,0.45393,1.21626,1.18678,1.31411,0.009703,0.009703,0.009703
5,1985.37,1.29786,1.33528,1.37229,0.76663,0.64733,0.72866,0.47153,1.15537,1.10004,1.27816,0.009604,0.009604,0.009604
6,2379.76,1.24226,1.25894,1.33546,0.78254,0.68231,0.76005,0.50628,1.10889,1.0279,1.24049,0.009505,0.009505,0.009505
7,2777.51,1.20852,1.21039,1.31434,0.80194,0.69162,0.77767,0.5284,1.05992,0.96219,1.20405,0.009406,0.009406,0.009406
8,3172.07,1.1779,1.17681,1.30086,0.80858,0.71528,0.78765,0.54027,1.04108,0.92411,1.18253,0.009307,0.009307,0.009307
9,3570.27,1.15748,1.13638,1.28394,0.79554,0.70481,0.78277,0.54182,1.01695,0.92834,1.1688,0.009208,0.009208,0.009208
10,3968.18,1.13844,1.12146,1.27447,0.80627,0.71838,0.80185,0.55654,1.00234,0.88546,1.16342,0.009109,0.009109,0.009109
11,4366.57,1.12334,1.09365,1.26249,0.82339,0.73196,0.80941,0.57142,0.99103,0.86093,1.15362,0.00901,0.00901,0.00901
12,4762.3,1.10474,1.06848,1.2457,0.80612,0.74244,0.81199,0.57433,0.96606,0.85157,1.14117,0.008911,0.008911,0.008911
13,5159.38,1.09436,1.05787,1.24344,0.83468,0.72576,0.81063,0.57708,0.95108,0.83205,1.12544,0.008812,0.008812,0.008812
14,5560.88,1.08528,1.03983,1.23416,0.81189,0.76222,0.82658,0.59403,0.93443,0.79845,1.11844,0.008713,0.008713,0.008713
15,5956.35,1.076,1.02953,1.22681,0.82382,0.74981,0.83152,0.60045,0.91732,0.79897,1.10086,0.008614,0.008614,0.008614
16,6352.86,1.06533,1.01802,1.22008,0.81683,0.75937,0.82973,0.60049,0.91395,0.78113,1.10249,0.008515,0.008515,0.008515
17,6750.28,1.05072,1.0014,1.21482,0.82762,0.75679,0.83265,0.61064,0.903,0.77028,1.09238,0.008416,0.008416,0.008416
18,7150.51,1.04408,0.99011,1.20777,0.84223,0.73856,0.83492,0.61579,0.88731,0.76923,1.08582,0.008317,0.008317,0.008317
19,7549.43,1.03154,0.97108,1.20056,0.84934,0.75446,0.84397,0.61918,0.88487,0.74895,1.08359,0.008218,0.008218,0.008218
20,7954.77,1.0311,0.97702,1.20283,0.84431,0.75731,0.8451,0.62425,0.88288,0.7317,1.08294,0.008119,0.008119,0.008119
21,8355.44,1.0296,0.96313,1.19761,0.83422,0.76959,0.84478,0.62404,0.86414,0.73279,1.07021,0.00802,0.00802,0.00802
22,8755.25,1.01518,0.95062,1.19294,0.84057,0.76222,0.84897,0.63249,0.86491,0.7176,1.07285,0.007921,0.007921,0.007921
23,9153.68,1.01391,0.95309,1.19285,0.82618,0.77618,0.85,0.63398,0.85517,0.72011,1.06127,0.007822,0.007822,0.007822
24,9552.65,1.00487,0.94165,1.18505,0.83496,0.77967,0.84911,0.63557,0.84673,0.71108,1.06184,0.007723,0.007723,0.007723
25,9953.74,1.00154,0.93082,1.18137,0.83783,0.77812,0.85465,0.63979,0.83402,0.69163,1.0535,0.007624,0.007624,0.007624
26,10351.3,0.99526,0.92066,1.17854,0.83672,0.77929,0.85541,0.64368,0.82933,0.69043,1.04729,0.007525,0.007525,0.007525
27,10747.9,0.99125,0.9146,1.17369,0.83874,0.77929,0.85804,0.64663,0.8266,0.69208,1.04521,0.007426,0.007426,0.007426
28,11148.3,0.98461,0.91535,1.17163,0.8315,0.78472,0.85789,0.64665,0.81998,0.68314,1.04272,0.007327,0.007327,0.007327
29,11546.2,0.97917,0.9076,1.16769,0.84913,0.78239,0.86438,0.65274,0.81594,0.671,1.03876,0.007228,0.007228,0.007228
30,11948.3,0.97426,0.89826,1.1646,0.84529,0.78628,0.86356,0.65413,0.81164,0.66162,1.03802,0.007129,0.007129,0.007129
31,12352.5,0.96402,0.88913,1.16144,0.84427,0.78937,0.8632,0.6543,0.81178,0.66303,1.03183,0.00703,0.00703,0.00703
32,12750.6,0.9649,0.88739,1.16136,0.85077,0.7917,0.86586,0.65415,0.8129,0.6597,1.03615,0.006931,0.006931,0.006931
33,13147,0.9574,0.88718,1.15277,0.85091,0.79054,0.86924,0.6577,0.80992,0.65351,1.03456,0.006832,0.006832,0.006832
34,13544.8,0.95685,0.87933,1.15385,0.8356,0.79829,0.86586,0.65845,0.80641,0.65212,1.03263,0.006733,0.006733,0.006733
35,13941.7,0.94905,0.86895,1.15191,0.8396,0.80605,0.87097,0.66397,0.7994,0.64391,1.02716,0.006634,0.006634,0.006634
36,14343.7,0.95101,0.86715,1.1521,0.84507,0.80191,0.86804,0.66168,0.7954,0.64042,1.02373,0.006535,0.006535,0.006535
37,14740.8,0.94423,0.86226,1.14937,0.82913,0.81691,0.86993,0.66516,0.7934,0.64134,1.02485,0.006436,0.006436,0.006436
38,15138.1,0.94446,0.85574,1.1455,0.82998,0.80877,0.86891,0.66597,0.79277,0.63786,1.02498,0.006337,0.006337,0.006337
39,15533.4,0.93588,0.85778,1.14151,0.84377,0.80489,0.87187,0.66827,0.79021,0.63834,1.02161,0.006238,0.006238,0.006238
40,15926.4,0.93151,0.84959,1.13934,0.8527,0.79712,0.87386,0.67045,0.78133,0.62891,1.01806,0.006139,0.006139,0.006139
41,16323.7,0.92944,0.84163,1.13516,0.84323,0.80328,0.87333,0.67229,0.77873,0.62865,1.01573,0.00604,0.00604,0.00604
42,16718.4,0.92527,0.84142,1.13312,0.84945,0.80256,0.87424,0.67224,0.77969,0.62772,1.01647,0.005941,0.005941,0.005941
43,17115.4,0.91719,0.82473,1.13176,0.85529,0.7948,0.87537,0.67434,0.78086,0.62217,1.01659,0.005842,0.005842,0.005842
44,17515.5,0.91641,0.82676,1.13211,0.84076,0.81109,0.87539,0.67539,0.77364,0.62027,1.01104,0.005743,0.005743,0.005743
45,17917.3,0.91847,0.83438,1.13169,0.83747,0.81746,0.87521,0.67683,0.76932,0.62141,1.00835,0.005644,0.005644,0.005644
46,18308,0.9148,0.82048,1.12557,0.85208,0.8045,0.8769,0.67797,0.76475,0.61841,1.0057,0.005545,0.005545,0.005545
47,18695.5,0.90309,0.81257,1.12149,0.84305,0.81471,0.87511,0.67734,0.7658,0.61879,1.00477,0.005446,0.005446,0.005446
48,19090.1,0.90418,0.81284,1.12046,0.84459,0.8076,0.87381,0.67909,0.7655,0.61553,1.005,0.005347,0.005347,0.005347
49,19489.5,0.90507,0.80623,1.12071,0.84315,0.80905,0.87466,0.67853,0.76292,0.61465,1.00353,0.005248,0.005248,0.005248
50,19888.3,0.8959,0.79951,1.11519,0.8457,0.81032,0.87507,0.67928,0.76118,0.60866,1.00361,0.005149,0.005149,0.005149
51,20286.6,0.89134,0.80043,1.11338,0.84283,0.81342,0.87592,0.67934,0.76283,0.60426,1.00541,0.00505,0.00505,0.00505
52,20687.6,0.89158,0.79296,1.11382,0.84419,0.81265,0.87633,0.68117,0.76239,0.60287,1.00594,0.004951,0.004951,0.004951
53,21086,0.89052,0.79226,1.11057,0.83747,0.81808,0.87719,0.68119,0.76203,0.60064,1.00637,0.004852,0.004852,0.004852
54,21484.5,0.88093,0.78307,1.10837,0.83895,0.81835,0.87804,0.68202,0.76083,0.59863,1.00488,0.004753,0.004753,0.004753
55,21881,0.88052,0.78194,1.10907,0.83937,0.81889,0.87844,0.68151,0.75997,0.59943,1.00456,0.004654,0.004654,0.004654
56,22280.5,0.87481,0.78485,1.10816,0.83915,0.81691,0.87906,0.68247,0.75781,0.59999,1.00281,0.004555,0.004555,0.004555
57,22682.2,0.87677,0.77451,1.10752,0.8401,0.81575,0.87759,0.68313,0.7565,0.59879,1.00084,0.004456,0.004456,0.004456
58,23081.5,0.87004,0.77589,1.10524,0.83558,0.822,0.87779,0.68244,0.75569,0.59913,0.99988,0.004357,0.004357,0.004357
59,23476.8,0.86884,0.76969,1.10115,0.83166,0.82351,0.87843,0.68358,0.75564,0.59658,0.99994,0.004258,0.004258,0.004258
60,23874.9,0.86254,0.76762,1.09775,0.83754,0.82192,0.87952,0.68422,0.75535,0.59677,0.99926,0.004159,0.004159,0.004159
61,24276.5,0.85678,0.76101,1.09703,0.8389,0.81924,0.87912,0.68366,0.75534,0.59619,0.99968,0.00406,0.00406,0.00406
62,24678.2,0.86372,0.75864,1.09938,0.84115,0.8204,0.87964,0.68478,0.75429,0.59589,0.99914,0.003961,0.003961,0.003961
63,25079.3,0.85189,0.74943,1.08916,0.83906,0.82273,0.8798,0.68508,0.75338,0.59482,0.99911,0.003862,0.003862,0.003862
64,25483.6,0.85477,0.75006,1.09414,0.83893,0.82227,0.88006,0.68542,0.75239,0.59359,0.99872,0.003763,0.003763,0.003763
65,25890.6,0.85041,0.7461,1.09064,0.83511,0.8271,0.88008,0.68574,0.75142,0.59276,0.99796,0.003664,0.003664,0.003664
66,26284.9,0.84629,0.73771,1.08803,0.83482,0.82816,0.87985,0.68521,0.75005,0.59146,0.99734,0.003565,0.003565,0.003565
67,26678.1,0.83457,0.73696,1.08237,0.83362,0.82988,0.87971,0.68509,0.74933,0.58949,0.99692,0.003466,0.003466,0.003466
68,27074.7,0.83554,0.7313,1.07994,0.83607,0.82893,0.88021,0.68569,0.74937,0.58871,0.99688,0.003367,0.003367,0.003367
69,27474.7,0.83276,0.72489,1.08053,0.83652,0.82816,0.8806,0.68602,0.74871,0.58788,0.99646,0.003268,0.003268,0.003268
70,27874.1,0.8333,0.72327,1.08081,0.83496,0.82933,0.88035,0.68634,0.7477,0.58766,0.99594,0.003169,0.003169,0.003169
71,28275.5,0.82421,0.72047,1.07863,0.83882,0.82767,0.88035,0.68677,0.74747,0.58652,0.99586,0.00307,0.00307,0.00307
72,28671.8,0.82768,0.71763,1.07509,0.84405,0.82351,0.8797,0.6867,0.74699,0.58607,0.99529,0.002971,0.002971,0.002971
73,29074.9,0.82014,0.71265,1.07181,0.84573,0.82081,0.88109,0.68668,0.74613,0.58565,0.99458,0.002872,0.002872,0.002872
74,29473,0.82413,0.71385,1.07541,0.84721,0.81945,0.8801,0.68712,0.74512,0.58512,0.99393,0.002773,0.002773,0.002773
75,29872.1,0.81115,0.7033,1.06945,0.84723,0.81536,0.88091,0.68711,0.74446,0.58477,0.99344,0.002674,0.002674,0.002674
76,30268.5,0.81821,0.70024,1.07019,0.8482,0.8173,0.88063,0.68723,0.74468,0.5848,0.9936,0.002575,0.002575,0.002575
77,30662.1,0.81269,0.70185,1.07087,0.84768,0.81846,0.88042,0.68736,0.74421,0.58458,0.99338,0.002476,0.002476,0.002476
78,31058,0.80277,0.68959,1.06509,0.85125,0.81692,0.88062,0.68742,0.74413,0.58431,0.99345,0.002377,0.002377,0.002377
79,31457.5,0.79967,0.68335,1.06203,0.85896,0.81265,0.88057,0.68711,0.74395,0.58403,0.9929,0.002278,0.002278,0.002278
