epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,13340.2,0.96425,0.88542,1.15336,0.8342,0.79243,0.85722,0.64549,0.83178,0.68044,1.03656,0.005842,0.005842,0.005842
44,13647,0.95181,0.8719,1.14963,0.84615,0.78454,0.85832,0.64589,0.84343,0.67961,1.04292,0.005743,0.005743,0.005743
45,13948.7,0.95843,0.88196,1.15391,0.83667,0.79435,0.86053,0.64628,0.83764,0.67759,1.04215,0.005644,0.005644,0.005644
46,14249.2,0.94968,0.86899,1.14903,0.84768,0.77974,0.86165,0.64701,0.83763,0.6743,1.04517,0.005545,0.005545,0.005545
47,14556.3,0.94793,0.85646,1.14838,0.84059,0.79218,0.86392,0.64914,0.82851,0.66227,1.03566,0.005446,0.005446,0.005446
48,14856.3,0.94178,0.85642,1.1469,0.84304,0.79146,0.86618,0.65217,0.82619,0.65958,1.03332,0.005347,0.005347,0.005347
49,15154.6,0.93627,0.85881,1.14452,0.84243,0.78784,0.86394,0.65299,0.8177,0.66426,1.02946,0.005248,0.005248,0.005248
50,15454.7,0.94187,0.85565,1.14389,0.85133,0.78349,0.86667,0.65487,0.82164,0.65904,1.03085,0.005149,0.005149,0.005149
51,15761.2,0.93596,0.85973,1.14394,0.8493,0.79037,0.86781,0.65344,0.81856,0.65747,1.02982,0.00505,0.00505,0.00505
52,16060.3,0.92651,0.84642,1.13848,0.85453,0.78693,0.86713,0.65547,0.81579,0.65254,1.02741,0.004951,0.004951,0.004951
53,16367,0.92798,0.84472,1.13528,0.84348,0.79218,0.86884,0.6583,0.81229,0.64781,1.02375,0.004852,0.004852,0.004852
54,16667.9,0.91897,0.84029,1.13375,0.85314,0.79182,0.87231,0.65837,0.81203,0.64435,1.02333,0.004753,0.004753,0.004753
55,16967.7,0.91719,0.83483,1.13406,0.86305,0.78494,0.87262,0.66067,0.80908,0.64208,1.02363,0.004654,0.004654,0.004654
56,17275.9,0.91751,0.83058,1.13128,0.85521,0.79109,0.87138,0.66212,0.80696,0.64205,1.02139,0.004555,0.004555,0.004555
57,17577.3,0.9179,0.82617,1.128,0.86058,0.78602,0.87353,0.66294,0.80697,0.63729,1.02186,0.004456,0.004456,0.004456
58,17876.2,0.9004,0.81415,1.12137,0.85884,0.7958,0.87545,0.66449,0.80598,0.6375,1.02162,0.004357,0.004357,0.004357
59,18187.4,0.90325,0.81493,1.12235,0.86297,0.79037,0.87528,0.66463,0.80048,0.63519,1.01764,0.004258,0.004258,0.004258
60,18486,0.90157,0.81269,1.11987,0.86051,0.79037,0.87578,0.66391,0.79853,0.63438,1.01612,0.004159,0.004159,0.004159
61,18784.8,0.90358,0.81198,1.12103,0.85771,0.78568,0.87575,0.66532,0.79738,0.63336,1.0165,0.00406,0.00406,0.00406
62,19085.8,0.89834,0.7988,1.11796,0.86423,0.7905,0.87671,0.66629,0.79305,0.62978,1.0156,0.003961,0.003961,0.003961
63,19385.2,0.88841,0.79189,1.10968,0.86432,0.78882,0.8774,0.66821,0.79079,0.6253,1.01478,0.003862,0.003862,0.003862
64,19681.7,0.89003,0.80309,1.11213,0.86509,0.78783,0.87667,0.66957,0.78952,0.62049,1.0136,0.003763,0.003763,0.003763
65,19983.3,0.89427,0.80578,1.11234,0.86667,0.78602,0.87706,0.66887,0.78947,0.62109,1.01351,0.003664,0.003664,0.003664
66,20279.6,0.89656,0.79424,1.11318,0.85863,0.78942,0.87755,0.66828,0.79074,0.62139,1.01366,0.003565,0.003565,0.003565
67,20577.2,0.87872,0.77815,1.1054,0.85739,0.7923,0.87743,0.67061,0.79141,0.61947,1.01446,0.003466,0.003466,0.003466
68,20880.5,0.876,0.77882,1.10084,0.85909,0.79399,0.87698,0.66912,0.79095,0.61766,1.01486,0.003367,0.003367,0.003367
