epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9938.31,0.86024,0.56182,0.92399,0.93295,0.8253,0.90679,0.70652,0.7315,0.47113,0.88622,0.0011882,0.0011882,0.0011882
43,10172,0.86351,0.55822,0.9286,0.94849,0.84245,0.91124,0.71316,0.72618,0.4716,0.88095,0.0011684,0.0011684,0.0011684
44,10406.4,0.86152,0.55621,0.92804,0.9371,0.85613,0.91846,0.71596,0.72751,0.45405,0.88346,0.0011486,0.0011486,0.0011486
45,10640.7,0.84462,0.54829,0.91949,0.94819,0.84801,0.91473,0.71929,0.7147,0.46039,0.88442,0.0011288,0.0011288,0.0011288
46,10876.8,0.84989,0.55594,0.92293,0.93464,0.85171,0.92056,0.72179,0.72488,0.46452,0.88286,0.001109,0.001109,0.001109
47,11117.4,0.82937,0.53868,0.9151,0.95682,0.842,0.92086,0.72905,0.70604,0.45271,0.87589,0.0010892,0.0010892,0.0010892
48,11352.7,0.83483,0.53733,0.91666,0.95014,0.84245,0.91614,0.72291,0.718,0.46851,0.88168,0.0010694,0.0010694,0.0010694
49,11587.5,0.83347,0.54217,0.91547,0.94906,0.84059,0.91929,0.72524,0.70003,0.44976,0.87689,0.0010496,0.0010496,0.0010496
50,11820.9,0.84203,0.53686,0.92406,0.95471,0.84005,0.91854,0.72528,0.69691,0.44529,0.87627,0.0010298,0.0010298,0.0010298
51,12052,0.81831,0.52697,0.91518,0.93949,0.84904,0.91718,0.72783,0.69963,0.44614,0.87438,0.00101,0.00101,0.00101
52,12285.9,0.82439,0.52588,0.91473,0.95226,0.85542,0.92077,0.73266,0.69044,0.43291,0.87218,0.0009902,0.0009902,0.0009902
53,12520.9,0.8203,0.5253,0.91478,0.95338,0.85291,0.91943,0.72651,0.69435,0.44322,0.87056,0.0009704,0.0009704,0.0009704
54,12755.4,0.82014,0.52488,0.91415,0.94835,0.8509,0.92349,0.73132,0.68812,0.43129,0.87319,0.0009506,0.0009506,0.0009506
55,12993.2,0.81611,0.51595,0.9087,0.94874,0.8443,0.92079,0.73259,0.69045,0.43226,0.87303,0.0009308,0.0009308,0.0009308
56,13223.8,0.80746,0.51849,0.90998,0.94482,0.85079,0.92351,0.73746,0.68216,0.43714,0.87002,0.000911,0.000911,0.000911
57,13454.4,0.81813,0.52017,0.91538,0.93832,0.86469,0.92572,0.73778,0.68581,0.43298,0.87318,0.0008912,0.0008912,0.0008912
58,13691,0.80586,0.51433,0.90805,0.93197,0.86336,0.92113,0.73341,0.68514,0.43323,0.87332,0.0008714,0.0008714,0.0008714
59,13923.4,0.80656,0.51151,0.90677,0.95215,0.86684,0.92952,0.73986,0.67811,0.42607,0.87253,0.0008516,0.0008516,0.0008516
60,14160,0.79432,0.50548,0.9028,0.95852,0.85542,0.9286,0.73691,0.67489,0.42137,0.8705,0.0008318,0.0008318,0.0008318
61,14393.2,0.79001,0.50407,0.9056,0.94579,0.86562,0.92644,0.73617,0.69251,0.42428,0.87219,0.000812,0.000812,0.000812
62,14628.6,0.79521,0.50417,0.90728,0.95309,0.85635,0.92437,0.73815,0.68011,0.41366,0.86971,0.0007922,0.0007922,0.0007922
63,14865,0.78814,0.49828,0.90219,0.96697,0.86469,0.93291,0.74516,0.67157,0.4118,0.86336,0.0007724,0.0007724,0.0007724
64,15103,0.78573,0.50201,0.90413,0.95677,0.86152,0.9272,0.73993,0.67592,0.40918,0.87149,0.0007526,0.0007526,0.0007526
65,15336,0.77775,0.49269,0.89382,0.95266,0.85784,0.92767,0.74299,0.67658,0.40667,0.87268,0.0007328,0.0007328,0.0007328
66,15567.5,0.77772,0.49405,0.9031,0.961,0.86098,0.92796,0.74762,0.66584,0.4168,0.86622,0.000713,0.000713,0.000713
67,15802.5,0.76859,0.48501,0.8978,0.95927,0.85118,0.93005,0.7486,0.66483,0.40932,0.86351,0.0006932,0.0006932,0.0006932
68,16041.7,0.77243,0.48371,0.89755,0.95055,0.86654,0.92889,0.7451,0.66707,0.40685,0.86671,0.0006734,0.0006734,0.0006734
69,16277,0.77069,0.47963,0.89466,0.9634,0.86469,0.93134,0.74574,0.66753,0.404,0.86528,0.0006536,0.0006536,0.0006536
70,16509.1,0.77095,0.48404,0.89624,0.95749,0.84801,0.92968,0.74839,0.6576,0.40619,0.86048,0.0006338,0.0006338,0.0006338
71,16744.5,0.76718,0.47938,0.89785,0.95103,0.86389,0.92887,0.74727,0.66693,0.41044,0.86382,0.000614,0.000614,0.000614
72,16977,0.75843,0.48013,0.89572,0.9391,0.87176,0.92818,0.74681,0.66258,0.4007,0.86239,0.0005942,0.0005942,0.0005942
73,17213,0.75781,0.47109,0.89418,0.95721,0.8721,0.93147,0.75112,0.66062,0.40184,0.86243,0.0005744,0.0005744,0.0005744
74,17447.2,0.74615,0.46918,0.89019,0.95775,0.87674,0.93467,0.74923,0.6669,0.39839,0.86408,0.0005546,0.0005546,0.0005546
75,17680.1,0.74559,0.46826,0.89036,0.96377,0.86284,0.93564,0.75151,0.65926,0.39149,0.86281,0.0005348,0.0005348,0.0005348
76,17911.6,0.75583,0.46812,0.89587,0.96062,0.85917,0.93233,0.7468,0.6596,0.39638,0.86173,0.000515,0.000515,0.000515
77,18146.2,0.74421,0.46394,0.88658,0.95354,0.87118,0.93386,0.75299,0.64972,0.39487,0.86032,0.0004952,0.0004952,0.0004952
78,18383,0.74316,0.45956,0.88979,0.95613,0.86855,0.93416,0.75471,0.65143,0.39289,0.85873,0.0004754,0.0004754,0.0004754
79,18614.7,0.74095,0.45884,0.88937,0.95334,0.87106,0.93293,0.75422,0.65543,0.39188,0.8578,0.0004556,0.0004556,0.0004556
80,18847.2,0.73416,0.45529,0.88692,0.96207,0.86985,0.9357,0.75597,0.64565,0.3889,0.85489,0.0004358,0.0004358,0.0004358
81,19080.4,0.75071,0.46185,0.89043,0.95483,0.87581,0.93108,0.7538,0.64775,0.38839,0.85774,0.000416,0.000416,0.000416
82,19315.1,0.7385,0.45157,0.88613,0.96021,0.87216,0.93409,0.75808,0.64615,0.38905,0.85839,0.0003962,0.0003962,0.0003962
83,19546.9,0.74158,0.45387,0.88721,0.95438,0.87247,0.93138,0.75706,0.6421,0.38618,0.85612,0.0003764,0.0003764,0.0003764
84,19782,0.73088,0.44365,0.88352,0.96477,0.86654,0.93411,0.75628,0.64803,0.39056,0.85834,0.0003566,0.0003566,0.0003566
85,20014.8,0.72595,0.44408,0.8851,0.9701,0.8719,0.93521,0.75695,0.64921,0.38845,0.85781,0.0003368,0.0003368,0.0003368
86,20251.5,0.73316,0.44638,0.88458,0.95737,0.87421,0.93549,0.75649,0.64559,0.38716,0.85822,0.000317,0.000317,0.000317
87,20486.8,0.72442,0.44135,0.88505,0.9486,0.87231,0.9355,0.7605,0.642,0.38483,0.85595,0.0002972,0.0002972,0.0002972
88,20721.4,0.72224,0.43793,0.88203,0.95188,0.87581,0.93641,0.75783,0.64529,0.3829,0.85479,0.0002774,0.0002774,0.0002774
89,20954.9,0.71618,0.43029,0.8821,0.95459,0.87668,0.93486,0.76039,0.63621,0.37671,0.85277,0.0002576,0.0002576,0.0002576
