epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,5313.14,0.96856,0.99434,1.23748,0.76381,0.75253,0.80237,0.5874,0.9003,0.82337,1.12391,0.005842,0.005842,0.005842
44,5435.94,0.96191,0.98993,1.23774,0.76282,0.74123,0.80245,0.58221,0.90606,0.83182,1.12709,0.005743,0.005743,0.005743
45,5558.42,0.95548,0.97857,1.23742,0.75505,0.75781,0.80185,0.58466,0.90548,0.82809,1.12539,0.005644,0.005644,0.005644
46,5680.7,0.94732,0.96975,1.22197,0.76731,0.75558,0.80295,0.58719,0.89523,0.81628,1.12537,0.005545,0.005545,0.005545
47,5802.59,0.94028,0.9673,1.22645,0.77733,0.74498,0.80565,0.58985,0.89773,0.80532,1.12896,0.005446,0.005446,0.005446
48,5925.05,0.94281,0.95944,1.22411,0.76041,0.75449,0.80323,0.58987,0.89719,0.79879,1.12297,0.005347,0.005347,0.005347
49,6047.34,0.93683,0.9611,1.21852,0.76761,0.76116,0.81179,0.59433,0.8942,0.7959,1.12399,0.005248,0.005248,0.005248
50,6169.75,0.93466,0.95125,1.21769,0.77735,0.75391,0.81577,0.59486,0.89745,0.79627,1.12364,0.005149,0.005149,0.005149
51,6292.32,0.92652,0.93926,1.21058,0.7708,0.75837,0.81342,0.59808,0.88225,0.79167,1.11247,0.00505,0.00505,0.00505
52,6415.32,0.92961,0.94548,1.21477,0.7644,0.76947,0.81269,0.59799,0.87664,0.78735,1.10997,0.004951,0.004951,0.004951
53,6538.31,0.9236,0.92792,1.20822,0.77653,0.73103,0.81229,0.59931,0.87506,0.78572,1.11057,0.004852,0.004852,0.004852
54,6660.61,0.92121,0.93553,1.20538,0.76789,0.75223,0.8128,0.6005,0.87561,0.78455,1.11006,0.004753,0.004753,0.004753
55,6782.95,0.91822,0.92959,1.20122,0.77282,0.76311,0.8154,0.60013,0.87531,0.78332,1.10478,0.004654,0.004654,0.004654
56,6905.86,0.9077,0.92863,1.19973,0.78381,0.76562,0.81894,0.60195,0.88921,0.77394,1.11436,0.004555,0.004555,0.004555
57,7029.1,0.90283,0.91721,1.19903,0.77981,0.75335,0.82369,0.60451,0.87917,0.76941,1.10371,0.004456,0.004456,0.004456
58,7151.61,0.90433,0.9101,1.19653,0.78616,0.75893,0.81742,0.60603,0.87221,0.7713,1.09947,0.004357,0.004357,0.004357
59,7273.67,0.90101,0.89908,1.19285,0.78006,0.75167,0.81726,0.60784,0.85798,0.76589,1.09164,0.004258,0.004258,0.004258
60,7396.42,0.8965,0.90293,1.19507,0.77897,0.75893,0.81803,0.6061,0.86341,0.77449,1.09525,0.004159,0.004159,0.004159
61,7518.52,0.90166,0.90463,1.19315,0.77903,0.75614,0.81865,0.60898,0.86026,0.76237,1.09445,0.00406,0.00406,0.00406
62,7641.08,0.89031,0.89156,1.18827,0.7875,0.76004,0.82193,0.60989,0.8682,0.75893,1.09989,0.003961,0.003961,0.003961
63,7764.17,0.89056,0.8826,1.18409,0.76848,0.77057,0.82099,0.61047,0.86678,0.75758,1.0987,0.003862,0.003862,0.003862
64,7885.07,0.88059,0.89002,1.17973,0.77254,0.76953,0.82253,0.60982,0.8599,0.75699,1.09505,0.003763,0.003763,0.003763
65,8009.83,0.8829,0.88754,1.18362,0.77423,0.77884,0.82173,0.60677,0.8702,0.75583,1.10012,0.003664,0.003664,0.003664
66,8138.13,0.87531,0.88309,1.1801,0.7651,0.76701,0.82207,0.60992,0.86122,0.75877,1.09185,0.003565,0.003565,0.003565
67,8260.86,0.86824,0.86553,1.1739,0.79387,0.7673,0.82613,0.61315,0.85854,0.75521,1.09014,0.003466,0.003466,0.003466
68,8383.58,0.87357,0.86668,1.17391,0.78828,0.76044,0.82369,0.61006,0.86355,0.75086,1.09759,0.003367,0.003367,0.003367
69,8506.02,0.8682,0.86644,1.17443,0.77195,0.76897,0.82596,0.60968,0.85653,0.75595,1.09151,0.003268,0.003268,0.003268
70,8628.79,0.86594,0.8666,1.17256,0.77985,0.77491,0.8213,0.60902,0.86111,0.75497,1.09758,0.003169,0.003169,0.003169
71,8751.72,0.86015,0.85474,1.16873,0.78335,0.76842,0.81986,0.6095,0.85595,0.75219,1.09514,0.00307,0.00307,0.00307
72,8874.17,0.85885,0.85026,1.16766,0.7842,0.76247,0.82309,0.61251,0.85199,0.75369,1.08878,0.002971,0.002971,0.002971
73,8997.9,0.85548,0.85227,1.16304,0.77379,0.77307,0.82152,0.61047,0.85277,0.75172,1.08921,0.002872,0.002872,0.002872
74,9119.99,0.85254,0.83739,1.16122,0.77516,0.78125,0.82733,0.61339,0.85038,0.74848,1.08502,0.002773,0.002773,0.002773
75,9242.29,0.84032,0.82934,1.1579,0.78528,0.77554,0.82915,0.61827,0.83741,0.74087,1.07148,0.002674,0.002674,0.002674
76,9365.07,0.82945,0.82158,1.15254,0.79507,0.76172,0.82935,0.62024,0.83712,0.74063,1.07405,0.002575,0.002575,0.002575
77,9487.37,0.8482,0.83737,1.16079,0.7973,0.75944,0.82674,0.61989,0.83571,0.7438,1.07198,0.002476,0.002476,0.002476
78,9609.01,0.83912,0.81578,1.15037,0.78049,0.77846,0.82661,0.61962,0.83457,0.73839,1.07358,0.002377,0.002377,0.002377
79,9731.9,0.83828,0.81754,1.14871,0.78578,0.7779,0.82863,0.62036,0.83502,0.73473,1.07415,0.002278,0.002278,0.002278
80,9853.94,0.83642,0.82818,1.15232,0.79137,0.77896,0.82676,0.61904,0.8322,0.73645,1.07255,0.002179,0.002179,0.002179
81,9976.11,0.82696,0.8136,1.14752,0.77182,0.78739,0.82378,0.61703,0.83546,0.74373,1.07209,0.00208,0.00208,0.00208
82,10098.4,0.81858,0.80465,1.14364,0.7781,0.77344,0.82389,0.6147,0.84088,0.7412,1.07591,0.001981,0.001981,0.001981
83,10220,0.81493,0.79855,1.13516,0.79079,0.77009,0.82707,0.61567,0.84373,0.73998,1.07832,0.001882,0.001882,0.001882
84,10342,0.80899,0.79654,1.13769,0.78451,0.774,0.82717,0.61614,0.84453,0.73766,1.07807,0.001783,0.001783,0.001783
85,10464,0.80981,0.79121,1.13555,0.78681,0.77455,0.82644,0.61737,0.84601,0.73956,1.0781,0.001684,0.001684,0.001684
86,10586.1,0.80953,0.79034,1.1359,0.79825,0.76393,0.8268,0.61896,0.85232,0.73791,1.08083,0.001585,0.001585,0.001585
87,10709,0.8097,0.78552,1.13499,0.78149,0.774,0.82626,0.61675,0.85223,0.73863,1.08169,0.001486,0.001486,0.001486
88,10831.4,0.80668,0.78528,1.13092,0.81114,0.75019,0.82758,0.61663,0.85023,0.73669,1.08071,0.001387,0.001387,0.001387
89,10953.4,0.79838,0.77551,1.12913,0.78898,0.77406,0.8285,0.6166,0.84872,0.73417,1.08071,0.001288,0.001288,0.001288
90,11076.2,0.79581,0.76631,1.12396,0.80683,0.76452,0.82855,0.61528,0.85251,0.73563,1.08371,0.001189,0.001189,0.001189
91,11208.1,0.73158,0.63551,1.06948,0.80811,0.76379,0.8285,0.61628,0.85566,0.73492,1.08687,0.00109,0.00109,0.00109
92,11329.8,0.71651,0.62224,1.05689,0.80405,0.76249,0.82671,0.61451,0.85654,0.73506,1.08812,0.000991,0.000991,0.000991
93,11449.7,0.70615,0.60192,1.05066,0.79904,0.76339,0.82524,0.61527,0.85892,0.73684,1.09027,0.000892,0.000892,0.000892
94,11570.2,0.69867,0.59742,1.04781,0.7865,0.77623,0.82558,0.61598,0.8595,0.7395,1.09196,0.000793,0.000793,0.000793
95,11691.2,0.69563,0.59111,1.04544,0.7855,0.77858,0.82515,0.61633,0.86028,0.74058,1.0942,0.000694,0.000694,0.000694
96,11811.8,0.68959,0.58483,1.03818,0.78409,0.7863,0.82627,0.61602,0.86265,0.73848,1.09493,0.000595,0.000595,0.000595
97,11934.4,0.68862,0.58351,1.04218,0.78476,0.77958,0.82445,0.61511,0.86104,0.73691,1.09436,0.000496,0.000496,0.000496
98,12055.8,0.6849,0.57239,1.03471,0.78747,0.77511,0.82513,0.61627,0.85903,0.73678,1.09344,0.000397,0.000397,0.000397
99,12177.1,0.68726,0.56872,1.03975,0.78775,0.77567,0.82544,0.61612,0.85819,0.73765,1.09302,0.000298,0.000298,0.000298
100,12298.4,0.67899,0.56843,1.03629,0.78568,0.77679,0.82469,0.61471,0.86014,0.73802,1.09372,0.000199,0.000199,0.000199
