epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,41393.7,0.6879,0.51385,0.97941,0.85668,0.8225,0.88587,0.67807,0.78282,0.6032,1.01353,0.00109,0.00109,0.00109
92,41840.9,0.67805,0.50144,0.97417,0.85409,0.82298,0.88594,0.67747,0.78295,0.60227,1.0135,0.000991,0.000991,0.000991
93,42282.3,0.67043,0.4905,0.96936,0.85274,0.82335,0.88653,0.6776,0.78296,0.60181,1.01359,0.000892,0.000892,0.000892
94,42719.6,0.6663,0.48694,0.96625,0.85276,0.82274,0.8859,0.67782,0.78277,0.60126,1.01358,0.000793,0.000793,0.000793
95,43158.9,0.65866,0.47974,0.96238,0.85223,0.8236,0.88584,0.67789,0.78302,0.60103,1.01335,0.000694,0.000694,0.000694
96,43593.6,0.6525,0.47352,0.96201,0.85167,0.82211,0.88615,0.67769,0.78318,0.60089,1.01342,0.000595,0.000595,0.000595
97,44032.7,0.6507,0.46801,0.95718,0.85679,0.8174,0.88619,0.67801,0.78329,0.60044,1.01367,0.000496,0.000496,0.000496
98,44480.6,0.65056,0.46419,0.9575,0.85778,0.81643,0.8859,0.67805,0.78362,0.60011,1.01403,0.000397,0.000397,0.000397
99,44940.3,0.64128,0.45408,0.95401,0.85617,0.81687,0.88595,0.67847,0.78326,0.59976,1.01368,0.000298,0.000298,0.000298
100,45383.5,0.64079,0.45265,0.95162,0.85465,0.81778,0.88607,0.67823,0.78351,0.59906,1.01384,0.000199,0.000199,0.000199
